source,relation,target
D_9ba14fdd,HAS_SYMPTOM,S_e4038b00
D_9ba14fdd,HAS_SYMPTOM,S_85ac7a77
D_9ba14fdd,HAS_SYMPTOM,S_8155adf1
D_9ba14fdd,HAS_CAUSE,C_5e5e0681
D_9ba14fdd,HAS_CAUSE,C_60670317
D_9ba14fdd,HAS_CAUSE,C_a05a2dcb
D_9ba14fdd,HAS_CAUSE,C_bd69fc22
D_9ba14fdd,HAS_CAUSE,C_5e9cc139
D_9ba14fdd,HAS_CAUSE,C_be7ca0a8
D_9ba14fdd,HAS_CAUSE,C_b70b026b
D_9ba14fdd,HAS_CAUSE,C_9b739268
D_9ba14fdd,HAS_CAUSE,C_de732a64
D_9ba14fdd,HAS_CAUSE,C_40d19a10
D_9ba14fdd,HAS_CAUSE,C_29bc84ec
D_9ba14fdd,HAS_CAUSE,C_af3ee855
D_9ba14fdd,HAS_CAUSE,C_d4d7a4bb
D_9ba14fdd,HAS_RISK,R_8a354ea0
D_9ba14fdd,HAS_RISK,R_f4d2ce42
D_9ba14fdd,HAS_RISK,R_477cce96
D_9ba14fdd,HAS_RISK,R_0a6a835d
D_9ba14fdd,HAS_RISK,R_9a55689f
D_9ba14fdd,HAS_RISK,R_f3701cee
D_9ba14fdd,HAS_RISK,R_fc93b193
D_9ba14fdd,HAS_RISK,R_0702ecdf
D_9ba14fdd,HAS_RISK,R_343418bd
D_9ba14fdd,TREATED_BY,T_cab15710
D_9ba14fdd,TREATED_BY,T_240caf6d
D_9ba14fdd,TREATED_BY,T_a2ddc31f
D_9ba14fdd,TREATED_BY,T_bc774fad
D_9ba14fdd,TREATED_BY,T_0c1989aa
D_9ba14fdd,TREATED_BY,T_9f0b99c3
D_9ba14fdd,TREATED_BY,T_902d72a9
D_9ba14fdd,TREATED_BY,T_f15c7ae9
D_9ba14fdd,TREATED_BY,T_af819762
D_9ba14fdd,TREATED_BY,T_2ef4d90c
D_9ba14fdd,TREATED_BY,T_d2bae6aa
D_9ba14fdd,TREATED_BY,T_33131c29
D_9ba14fdd,TREATED_BY,T_33463e39
D_9ba14fdd,TREATED_BY,T_df2cb083
D_9ba14fdd,TREATED_BY,T_12bfb115
D_9ba14fdd,TREATED_BY,T_8511db9d
D_9ba14fdd,TREATED_BY,T_4f3779fc
D_9ba14fdd,TREATED_BY,T_ba10b78b
D_9ba14fdd,TREATED_BY,T_cb267169
D_9ba14fdd,TREATED_BY,T_357e9b19
D_9ba14fdd,TREATED_BY,T_1b60d762
D_9ba14fdd,TREATED_BY,T_74659dd8
D_9ba14fdd,TREATED_BY,T_c7a53f56
D_9ba14fdd,TREATED_BY,T_0bdc263b
D_9ba14fdd,TREATED_BY,T_40018515
D_9ba14fdd,DIAGNOSED_BY,T_c39e85ba
D_9ba14fdd,DIAGNOSED_BY,T_d54c3002
D_9ba14fdd,HAS_COMPLICATION,C_6ef7c841
D_9ba14fdd,HAS_COMPLICATION,C_ad1d0374
D_9ba14fdd,HAS_COMPLICATION,C_8fb723b9
D_9ba14fdd,PREVENTED_BY,P_1ab997e6
D_d335c90a,HAS_SYMPTOM,S_6cd6e9df
D_d335c90a,HAS_CAUSE,C_cec4dadc
D_d335c90a,HAS_CAUSE,C_30ad7e05
D_d335c90a,HAS_CAUSE,C_27a90df5
D_d335c90a,HAS_CAUSE,C_cc5a3b4f
D_d335c90a,HAS_CAUSE,C_7be6d7c3
D_d335c90a,HAS_CAUSE,C_b119d517
D_d335c90a,HAS_CAUSE,C_fcb1908b
D_d335c90a,HAS_CAUSE,C_6a7a1483
D_d335c90a,HAS_CAUSE,C_e3fec48b
D_d335c90a,HAS_CAUSE,C_ee52bf9d
D_d335c90a,HAS_CAUSE,C_99af595c
D_d335c90a,HAS_CAUSE,C_942660f5
D_d335c90a,TREATED_BY,T_cb58d053
D_d335c90a,TREATED_BY,T_59fedb0b
D_d335c90a,TREATED_BY,T_0daad06e
D_d335c90a,TREATED_BY,T_0f4a0264
D_d335c90a,TREATED_BY,T_dcac1ec1
D_d335c90a,TREATED_BY,T_b0d935a7
D_d335c90a,TREATED_BY,T_1f778ca3
D_d335c90a,DIAGNOSED_BY,T_ac30f007
D_d335c90a,DIAGNOSED_BY,T_be0abf36
D_d335c90a,PREVENTED_BY,P_e6b8a912
D_d335c90a,PREVENTED_BY,P_6991f702
D_d335c90a,PREVENTED_BY,P_687a2189
D_bc118da7,HAS_SYMPTOM,S_7c46ab90
D_bc118da7,HAS_SYMPTOM,S_f7ed91cf
D_bc118da7,HAS_SYMPTOM,S_0bd3b090
D_bc118da7,HAS_SYMPTOM,S_2e82df56
D_bc118da7,HAS_SYMPTOM,S_b0acac6a
D_bc118da7,HAS_CAUSE,C_b73fad89
D_bc118da7,HAS_CAUSE,C_0fcbb936
D_bc118da7,HAS_CAUSE,C_10530098
D_bc118da7,HAS_CAUSE,C_db925982
D_bc118da7,HAS_CAUSE,C_9007dbba
D_bc118da7,HAS_CAUSE,C_f421fae0
D_bc118da7,HAS_RISK,R_3d08144a
D_bc118da7,HAS_RISK,R_f304b0c2
D_bc118da7,HAS_RISK,R_45929e23
D_bc118da7,HAS_RISK,R_a4d4987d
D_bc118da7,HAS_RISK,R_33aa9840
D_bc118da7,HAS_RISK,R_a077153b
D_0456ecb3,HAS_SYMPTOM,S_1571c9fd
D_0456ecb3,HAS_SYMPTOM,S_f9cd65de
D_0456ecb3,HAS_SYMPTOM,S_31283856
D_0456ecb3,HAS_SYMPTOM,S_7fca493a
D_0456ecb3,HAS_CAUSE,C_df630679
D_0456ecb3,HAS_CAUSE,C_0fdba5e9
D_0456ecb3,HAS_CAUSE,C_cf985606
D_0456ecb3,HAS_CAUSE,C_39efcb24
D_0456ecb3,HAS_CAUSE,C_96f6af5a
D_0456ecb3,HAS_CAUSE,C_aaf6192c
D_0456ecb3,HAS_CAUSE,C_3aa63426
D_0456ecb3,HAS_CAUSE,C_46e96d52
D_0456ecb3,HAS_RISK,R_51ffc85c
D_0456ecb3,HAS_RISK,R_3c220795
D_0456ecb3,HAS_RISK,R_a713ecef
D_0456ecb3,TREATED_BY,T_3a49c3ea
D_0456ecb3,TREATED_BY,T_b706cdec
D_0456ecb3,DIAGNOSED_BY,T_76af7989
D_0456ecb3,HAS_COMPLICATION,C_8377dced
D_0456ecb3,HAS_COMPLICATION,C_f1d28da7
D_0456ecb3,PREVENTED_BY,P_7f354b37
D_0456ecb3,PREVENTED_BY,P_d0175463
D_66379783,HAS_SYMPTOM,S_1f5670b7
D_66379783,HAS_SYMPTOM,S_5abce342
D_66379783,HAS_SYMPTOM,S_2872e68a
D_66379783,HAS_CAUSE,C_bd3d8afb
D_66379783,HAS_CAUSE,C_1cd67067
D_66379783,HAS_CAUSE,C_3ed8f5cb
D_66379783,HAS_CAUSE,C_e2d4697c
D_66379783,HAS_CAUSE,C_ad3b5640
D_66379783,PREVENTED_BY,P_2aa4d7ff
D_66379783,PREVENTED_BY,P_5665f9b7
D_66379783,PREVENTED_BY,P_53ea90ae
D_66379783,PREVENTED_BY,P_4310a065
D_66379783,PREVENTED_BY,P_c75de198
D_ea3d4f4f,HAS_SYMPTOM,S_00272b15
D_ea3d4f4f,HAS_SYMPTOM,S_741e31a1
D_ea3d4f4f,HAS_SYMPTOM,S_f4a3f286
D_ea3d4f4f,HAS_SYMPTOM,S_90fea3d6
D_ea3d4f4f,HAS_SYMPTOM,S_8a0d67ea
D_ea3d4f4f,HAS_CAUSE,C_aef97f4d
D_ea3d4f4f,HAS_CAUSE,C_d3d79114
D_ea3d4f4f,HAS_CAUSE,C_91c83010
D_ea3d4f4f,HAS_CAUSE,C_da386261
D_ea3d4f4f,HAS_CAUSE,C_c84dde11
D_ea3d4f4f,HAS_CAUSE,C_3aaeb6d3
D_ea3d4f4f,HAS_CAUSE,C_9ad581c4
D_ea3d4f4f,HAS_RISK,R_2624d05f
D_ea3d4f4f,HAS_RISK,R_cd624872
D_ea3d4f4f,HAS_RISK,R_a7a01410
D_ea3d4f4f,HAS_RISK,R_b097d4a1
D_ea3d4f4f,HAS_RISK,R_746d42bd
D_ea3d4f4f,HAS_RISK,R_03d0839b
D_ea3d4f4f,HAS_RISK,R_6d0fac57
D_ea3d4f4f,TREATED_BY,T_94820da7
D_ea3d4f4f,TREATED_BY,T_458d098b
D_ea3d4f4f,TREATED_BY,T_17f03faa
D_ea3d4f4f,DIAGNOSED_BY,T_5a97205c
D_ea3d4f4f,DIAGNOSED_BY,T_a88799d6
D_ea3d4f4f,DIAGNOSED_BY,T_e5d95cee
D_2c02a39d,HAS_SYMPTOM,S_40273484
D_2c02a39d,HAS_SYMPTOM,S_5226d581
D_2c02a39d,HAS_SYMPTOM,S_97493872
D_2c02a39d,HAS_SYMPTOM,S_198036f8
D_2c02a39d,HAS_SYMPTOM,S_d3720402
D_2c02a39d,HAS_SYMPTOM,S_ca286f50
D_2c02a39d,HAS_CAUSE,C_979492be
D_2c02a39d,HAS_CAUSE,C_d79c93b2
D_2c02a39d,HAS_CAUSE,C_84bb86ed
D_2c02a39d,HAS_CAUSE,C_d5a3841c
D_2c02a39d,HAS_CAUSE,C_5c73193e
D_2c02a39d,HAS_RISK,R_7eb9a756
D_2c02a39d,HAS_RISK,R_997d087d
D_2c02a39d,HAS_RISK,R_cb1dbb10
D_2c02a39d,HAS_RISK,R_52ba311e
D_0cbead85,HAS_SYMPTOM,S_a25d535e
D_0cbead85,HAS_CAUSE,C_2f3ba960
D_0cbead85,HAS_CAUSE,C_15e61d7a
D_0cbead85,TREATED_BY,T_36ebb931
D_0cbead85,TREATED_BY,T_6e2be1d3
D_0cbead85,TREATED_BY,T_7e7bb9f0
D_0cbead85,TREATED_BY,T_8066a6b6
D_0cbead85,TREATED_BY,T_23800443
D_0cbead85,TREATED_BY,T_452767dd
D_0cbead85,TREATED_BY,T_636450a2
D_0cbead85,TREATED_BY,T_d8b53f10
D_0cbead85,TREATED_BY,T_befcae20
D_0cbead85,TREATED_BY,T_81f3a820
D_0cbead85,TREATED_BY,T_d619a88d
D_0cbead85,TREATED_BY,T_ef6b47e4
D_0cbead85,DIAGNOSED_BY,T_4db8c8df
D_0cbead85,DIAGNOSED_BY,T_3732fb6f
D_0cbead85,DIAGNOSED_BY,T_9667a52d
D_0cbead85,DIAGNOSED_BY,T_2cda7690
D_0cbead85,HAS_COMPLICATION,C_d8ef2b01
D_0cbead85,PREVENTED_BY,P_48041586
D_f4502852,HAS_SYMPTOM,S_8f84b324
D_f4502852,HAS_SYMPTOM,S_4a9e981f
D_f4502852,HAS_CAUSE,C_7ef558d7
D_f4502852,HAS_CAUSE,C_7cc38c1d
D_f4502852,HAS_CAUSE,C_f678577d
D_f4502852,HAS_CAUSE,C_5c891302
D_f4502852,HAS_CAUSE,C_02cb02b7
D_f4502852,HAS_CAUSE,C_c014bd2c
D_f4502852,HAS_CAUSE,C_e0eb7f02
D_f4502852,HAS_CAUSE,C_9f5a55bf
D_f4502852,HAS_CAUSE,C_884808c4
D_f4502852,HAS_CAUSE,C_c51c18da
D_f4502852,HAS_CAUSE,C_c547d90c
D_f4502852,HAS_CAUSE,C_b4982ef3
D_f4502852,HAS_CAUSE,C_c71ae9ac
D_f4502852,HAS_CAUSE,C_3fce6ac6
D_f4502852,HAS_RISK,R_35184af6
D_f4502852,HAS_RISK,R_f6c0c996
D_f4502852,HAS_RISK,R_5c49377c
D_f4502852,HAS_RISK,R_302adce2
D_f4502852,HAS_RISK,R_71f8a4d6
D_f4502852,HAS_RISK,R_d8611576
D_f4502852,HAS_RISK,R_45db727b
D_f4502852,HAS_RISK,R_e122cdd1
D_f4502852,HAS_RISK,R_34c1d191
D_f4502852,HAS_RISK,R_9fe1dc50
D_f4502852,HAS_RISK,R_bfad6a63
D_f4502852,HAS_RISK,R_437a3583
D_f4502852,HAS_RISK,R_d1019abb
D_e00c1232,HAS_SYMPTOM,S_afe76ea0
D_e00c1232,HAS_SYMPTOM,S_85d80ab4
D_e00c1232,HAS_SYMPTOM,S_07049ca8
D_e00c1232,HAS_SYMPTOM,S_053ff859
D_e00c1232,HAS_SYMPTOM,S_bf7cf254
D_e00c1232,HAS_SYMPTOM,S_e808bb28
D_e00c1232,HAS_CAUSE,C_e0898117
D_e00c1232,HAS_CAUSE,C_119bbf70
D_e00c1232,HAS_CAUSE,C_4a400c68
D_e00c1232,HAS_CAUSE,C_a9f901a0
D_e00c1232,HAS_CAUSE,C_2362ce6c
D_e00c1232,HAS_CAUSE,C_19989a64
D_e00c1232,HAS_CAUSE,C_7c781a95
D_e00c1232,HAS_CAUSE,C_01221022
D_e00c1232,HAS_CAUSE,C_2741fcde
D_e00c1232,HAS_CAUSE,C_33557e4d
D_e00c1232,HAS_CAUSE,C_e78df640
D_e00c1232,HAS_CAUSE,C_ec72e0db
D_e00c1232,HAS_CAUSE,C_bcc9dc3a
D_e00c1232,HAS_RISK,R_1167e410
D_e00c1232,HAS_RISK,R_35088894
D_65d2b3b5,HAS_SYMPTOM,S_575d75df
D_65d2b3b5,HAS_CAUSE,C_8db804f9
D_65d2b3b5,HAS_CAUSE,C_82af2fa0
D_65d2b3b5,HAS_CAUSE,C_07d3465b
D_65d2b3b5,HAS_CAUSE,C_e9167c3c
D_65d2b3b5,HAS_CAUSE,C_d763ffec
D_65d2b3b5,HAS_CAUSE,C_2f68d4eb
D_65d2b3b5,TREATED_BY,T_1aca9398
D_65d2b3b5,TREATED_BY,T_38166670
D_65d2b3b5,TREATED_BY,T_59dbfa71
D_65d2b3b5,TREATED_BY,T_8b6d47d9
D_65d2b3b5,TREATED_BY,T_55754b12
D_65d2b3b5,DIAGNOSED_BY,T_4824c017
D_65d2b3b5,DIAGNOSED_BY,T_8b5bd052
D_65d2b3b5,DIAGNOSED_BY,T_c29b99c4
D_65d2b3b5,DIAGNOSED_BY,T_aa8bef53
D_65d2b3b5,DIAGNOSED_BY,T_defe66da
D_65d2b3b5,DIAGNOSED_BY,T_ac052cc9
D_f7a1b273,HAS_SYMPTOM,S_80675608
D_f7a1b273,HAS_CAUSE,C_d5ca3a3d
D_f7a1b273,HAS_CAUSE,C_bc8fd725
D_f7a1b273,HAS_CAUSE,C_d2151767
D_f7a1b273,HAS_CAUSE,C_fedf34a1
D_f7a1b273,HAS_CAUSE,C_e1cd225f
D_f7a1b273,HAS_CAUSE,C_af33ee79
D_f7a1b273,HAS_CAUSE,C_a18fcfae
D_f7a1b273,HAS_CAUSE,C_0bf7c650
D_f7a1b273,TREATED_BY,T_7c03757a
D_f7a1b273,TREATED_BY,T_e54d949c
D_f7a1b273,TREATED_BY,T_8e6fcf37
D_f7a1b273,TREATED_BY,T_31669dba
D_f7a1b273,TREATED_BY,T_e29e7bc1
D_f7a1b273,TREATED_BY,T_eed01df4
D_f7a1b273,TREATED_BY,T_f8f5b299
D_f7a1b273,DIAGNOSED_BY,T_55ffaa3f
D_f7a1b273,HAS_COMPLICATION,C_89d08338
D_f7a1b273,HAS_COMPLICATION,C_93cdf1ec
D_575158d8,HAS_CAUSE,C_5691a665
D_575158d8,HAS_CAUSE,C_6670c977
D_575158d8,HAS_CAUSE,C_3f48f0ab
D_575158d8,HAS_CAUSE,C_c5ec4f2b
D_575158d8,HAS_CAUSE,C_8935b7b5
D_575158d8,HAS_CAUSE,C_29b5f959
D_575158d8,HAS_CAUSE,C_ed0f70f5
D_575158d8,HAS_CAUSE,C_65fdd8ed
D_575158d8,TREATED_BY,T_4dbccb5a
D_575158d8,TREATED_BY,T_6a3d6144
D_575158d8,TREATED_BY,T_5583fc60
D_575158d8,TREATED_BY,T_18b7fc76
D_575158d8,TREATED_BY,T_5e697a4d
D_575158d8,TREATED_BY,T_96cdd002
D_575158d8,TREATED_BY,T_65a0d46a
D_575158d8,TREATED_BY,T_92c85926
D_575158d8,TREATED_BY,T_d264b411
D_575158d8,TREATED_BY,T_adff5bc9
D_575158d8,TREATED_BY,T_17aa2c85
D_575158d8,TREATED_BY,T_30ea51b3
D_575158d8,TREATED_BY,T_bbdd432f
D_575158d8,TREATED_BY,T_9613dd02
D_bca8d169,HAS_CAUSE,C_2dff44ff
D_bca8d169,HAS_CAUSE,C_d84f7537
D_bca8d169,HAS_CAUSE,C_4d1cd988
D_bca8d169,HAS_CAUSE,C_d5e9dd86
D_bca8d169,TREATED_BY,T_d37aa6fc
D_bca8d169,TREATED_BY,T_c704139a
D_bca8d169,TREATED_BY,T_2421902f
D_bca8d169,TREATED_BY,T_e03a4e23
D_bca8d169,TREATED_BY,T_1ac63168
D_bca8d169,DIAGNOSED_BY,T_518ece59
D_bca8d169,PREVENTED_BY,P_fb7cb0b0
D_bca8d169,PREVENTED_BY,P_80803c7c
D_bca8d169,PREVENTED_BY,P_f1235dce
D_6287c495,HAS_CAUSE,C_1a952bbf
D_6287c495,HAS_CAUSE,C_07dc0d12
D_6287c495,HAS_CAUSE,C_39d7725e
D_6287c495,HAS_CAUSE,C_85a8657c
D_6287c495,HAS_CAUSE,C_508c551d
D_6287c495,HAS_CAUSE,C_d51edcf9
D_6287c495,HAS_CAUSE,C_642db603
D_6287c495,HAS_CAUSE,C_4ba8086c
D_6287c495,HAS_CAUSE,C_f7983815
D_6287c495,TREATED_BY,T_940a5ff9
D_6287c495,TREATED_BY,T_5114f13a
D_6287c495,TREATED_BY,T_4b7aa3b1
D_6287c495,TREATED_BY,T_01751455
D_6287c495,TREATED_BY,T_55c55520
D_6287c495,TREATED_BY,T_bc92a871
D_6287c495,TREATED_BY,T_3b2f4e82
D_6287c495,TREATED_BY,T_0118a597
D_6287c495,TREATED_BY,T_324efa14
D_6287c495,TREATED_BY,T_07cf4d7d
D_6287c495,TREATED_BY,T_b7a29c25
D_6287c495,TREATED_BY,T_452fcd70
D_6287c495,TREATED_BY,T_18f132f2
D_6287c495,TREATED_BY,T_d592e502
D_6287c495,DIAGNOSED_BY,T_b0f7a9f6
D_6287c495,DIAGNOSED_BY,T_ff8d0c93
D_6287c495,DIAGNOSED_BY,T_f2dc9df5
D_6287c495,DIAGNOSED_BY,T_022b5749
D_6287c495,DIAGNOSED_BY,T_ba22548d
D_6287c495,DIAGNOSED_BY,T_6c203995
D_6287c495,DIAGNOSED_BY,T_06d4336c
D_6287c495,DIAGNOSED_BY,T_e5da08f1
D_6287c495,DIAGNOSED_BY,T_010dccca
D_6287c495,DIAGNOSED_BY,T_000e26fa
D_6287c495,DIAGNOSED_BY,T_7f32f902
D_6287c495,DIAGNOSED_BY,T_348ee8a5
D_6287c495,DIAGNOSED_BY,T_1ea52de7
D_6287c495,DIAGNOSED_BY,T_6bc45e18
D_6287c495,DIAGNOSED_BY,T_f960e72d
D_6287c495,DIAGNOSED_BY,T_63ac5b4d
D_6287c495,DIAGNOSED_BY,T_fb4c24d9
D_6287c495,DIAGNOSED_BY,T_2318968e
D_6287c495,HAS_COMPLICATION,C_746db756
D_6287c495,HAS_COMPLICATION,C_e141b4ae
D_6287c495,HAS_COMPLICATION,C_50884568
D_6287c495,HAS_COMPLICATION,C_089e9226
D_6287c495,PREVENTED_BY,P_9432c85f
D_421511c7,HAS_SYMPTOM,S_88808f1d
D_421511c7,HAS_SYMPTOM,S_c09acad3
D_421511c7,HAS_SYMPTOM,S_4fc125c5
D_421511c7,HAS_SYMPTOM,S_992c589c
D_421511c7,HAS_SYMPTOM,S_6fd6bd7a
D_421511c7,HAS_SYMPTOM,S_dc4e36fc
D_421511c7,HAS_SYMPTOM,S_a776e533
D_421511c7,HAS_SYMPTOM,S_e1a3c147
D_421511c7,HAS_SYMPTOM,S_3d4aa129
D_421511c7,HAS_SYMPTOM,S_bd9386a2
D_421511c7,HAS_SYMPTOM,S_9491b75b
D_421511c7,HAS_SYMPTOM,S_97a5a025
D_421511c7,HAS_CAUSE,C_fb9d8993
D_421511c7,HAS_CAUSE,C_e5c1e272
D_421511c7,HAS_CAUSE,C_521d8413
D_421511c7,HAS_CAUSE,C_25576fd7
D_421511c7,HAS_CAUSE,C_a7fefd59
D_421511c7,HAS_CAUSE,C_2c583f55
D_421511c7,HAS_CAUSE,C_9e0c113f
D_421511c7,HAS_CAUSE,C_4595fb88
D_421511c7,HAS_RISK,R_15204564
D_421511c7,HAS_RISK,R_034e2e08
D_421511c7,HAS_RISK,R_6d9cd432
D_421511c7,HAS_RISK,R_54a451cd
D_421511c7,HAS_RISK,R_46f82bb1
D_421511c7,HAS_RISK,R_a77e4a7f
D_421511c7,HAS_RISK,R_0702ecdf
D_421511c7,HAS_RISK,R_564ab90c
D_421511c7,HAS_RISK,R_7f9d6521
D_421511c7,PREVENTED_BY,P_b30a798d
D_6a9ae454,HAS_SYMPTOM,S_f6d2b7a1
D_6a9ae454,HAS_SYMPTOM,S_6184478a
D_6a9ae454,HAS_SYMPTOM,S_1086b39f
D_6a9ae454,HAS_CAUSE,C_4258ff5b
D_6a9ae454,HAS_CAUSE,C_4ece67ce
D_6a9ae454,HAS_CAUSE,C_9be61dbe
D_6a9ae454,HAS_CAUSE,C_e29b8332
D_6a9ae454,HAS_CAUSE,C_35b5bc0b
D_6a9ae454,HAS_CAUSE,C_b2e76d60
D_6a9ae454,HAS_CAUSE,C_bb4608b3
D_6a9ae454,HAS_CAUSE,C_5afdb911
D_6a9ae454,HAS_CAUSE,C_ecba73dd
D_6a9ae454,HAS_CAUSE,C_6143d29a
D_6a9ae454,HAS_CAUSE,C_d70f1341
D_6a9ae454,HAS_CAUSE,C_a0ac66ab
D_6a9ae454,HAS_RISK,R_31fc5421
D_6a9ae454,HAS_RISK,R_f2b0be46
D_6a9ae454,HAS_RISK,R_716e178f
D_6a9ae454,HAS_RISK,R_c619141d
D_6a9ae454,HAS_RISK,R_3539aa89
D_6a9ae454,HAS_RISK,R_d5c88130
D_6a9ae454,HAS_RISK,R_e6163a73
D_6a9ae454,HAS_RISK,R_2234f615
D_6a9ae454,HAS_RISK,R_4c9c377b
D_6a9ae454,HAS_RISK,R_86231195
D_6a9ae454,HAS_RISK,R_1849b2ba
D_6a9ae454,HAS_RISK,R_098ac4b3
D_6a9ae454,HAS_RISK,R_e8f78753
D_6a9ae454,HAS_RISK,R_66471de7
D_6a9ae454,HAS_RISK,R_30bca3c1
D_6a9ae454,HAS_RISK,R_3eb464c7
D_6a9ae454,HAS_RISK,R_8d1266b8
D_6a9ae454,HAS_RISK,R_9b0b060d
D_6a9ae454,HAS_RISK,R_1847a9a3
D_6a9ae454,HAS_RISK,R_10bf796f
D_6a9ae454,HAS_RISK,R_06693348
D_6a9ae454,HAS_RISK,R_b0e48edd
D_6a9ae454,HAS_RISK,R_8c189ead
D_6a9ae454,PREVENTED_BY,P_84c16926
D_6a9ae454,PREVENTED_BY,P_970d8883
D_6a9ae454,PREVENTED_BY,P_fdeca5ec
D_d22d28c5,HAS_CAUSE,C_77d27370
D_d22d28c5,HAS_CAUSE,C_27a84238
D_d22d28c5,HAS_CAUSE,C_dfe02cac
D_d22d28c5,HAS_CAUSE,C_4c21bae8
D_d22d28c5,HAS_CAUSE,C_d8172ebb
D_d22d28c5,HAS_CAUSE,C_c67df5e1
D_d22d28c5,HAS_CAUSE,C_14de2d5c
D_d22d28c5,TREATED_BY,T_f51406d3
D_d22d28c5,TREATED_BY,T_50d3de0e
D_d22d28c5,TREATED_BY,T_897802ff
D_d22d28c5,TREATED_BY,T_2a69505b
D_d22d28c5,TREATED_BY,T_3ee3317e
D_d22d28c5,TREATED_BY,T_67b72d6e
D_d22d28c5,TREATED_BY,T_f28369fd
D_d22d28c5,TREATED_BY,T_f0c47e41
D_d22d28c5,TREATED_BY,T_bea8c15a
D_d22d28c5,TREATED_BY,T_be679ba6
D_d22d28c5,TREATED_BY,T_e338eaa1
D_d22d28c5,TREATED_BY,T_8893fe51
D_d22d28c5,TREATED_BY,T_4046075e
D_d22d28c5,TREATED_BY,T_1be1e295
D_d22d28c5,DIAGNOSED_BY,T_77d89431
D_d22d28c5,DIAGNOSED_BY,T_c38b07d2
D_d22d28c5,HAS_COMPLICATION,C_fe91bfbd
D_d22d28c5,HAS_COMPLICATION,C_0cd9c390
D_d22d28c5,PREVENTED_BY,P_88e24146
D_d22d28c5,PREVENTED_BY,P_6e10fb06
D_0c53ebc8,HAS_SYMPTOM,S_01878713
D_0c53ebc8,HAS_SYMPTOM,S_9acd8842
D_0c53ebc8,HAS_SYMPTOM,S_c278cf7b
D_0c53ebc8,HAS_CAUSE,C_7c08d528
D_0c53ebc8,HAS_CAUSE,C_c5852e8f
D_0c53ebc8,HAS_CAUSE,C_ae02b97b
D_0c53ebc8,HAS_CAUSE,C_ff941ea7
D_0c53ebc8,HAS_CAUSE,C_4991abb2
D_0c53ebc8,HAS_CAUSE,C_aa422e99
D_0c53ebc8,HAS_CAUSE,C_8d5eef25
D_0c53ebc8,HAS_CAUSE,C_ecc4e56d
D_0c53ebc8,HAS_CAUSE,C_1744a8ed
D_0c53ebc8,TREATED_BY,T_ab9b8f93
D_0c53ebc8,TREATED_BY,T_79074114
D_0c53ebc8,TREATED_BY,T_ca0bbb05
D_0c53ebc8,TREATED_BY,T_162503b6
D_0c53ebc8,TREATED_BY,T_6b32519d
D_0c53ebc8,TREATED_BY,T_6f1fadb7
D_0c53ebc8,TREATED_BY,T_8ea03cac
D_0c53ebc8,DIAGNOSED_BY,T_1f097155
D_0c53ebc8,DIAGNOSED_BY,T_a8a7fa2f
D_0c53ebc8,DIAGNOSED_BY,T_8f633523
D_0c53ebc8,DIAGNOSED_BY,T_ae08ae0a
D_0c53ebc8,DIAGNOSED_BY,T_c911168e
D_0c53ebc8,DIAGNOSED_BY,T_72735ff2
D_0c53ebc8,PREVENTED_BY,P_9d35cd0f
D_0c53ebc8,PREVENTED_BY,P_24179696
D_0c53ebc8,PREVENTED_BY,P_0ab14a03
D_0c53ebc8,PREVENTED_BY,P_b9fcdb81
D_0c53ebc8,PREVENTED_BY,P_3982e2fd
D_7579727c,HAS_CAUSE,C_a46d6c7b
D_7579727c,HAS_CAUSE,C_184b3675
D_7579727c,HAS_CAUSE,C_a1f47c28
D_7579727c,HAS_CAUSE,C_ec346f4e
D_51af56cd,HAS_CAUSE,C_d69edd98
D_51af56cd,HAS_CAUSE,C_aa247c66
D_51af56cd,HAS_CAUSE,C_3004bef8
D_e34578f9,HAS_CAUSE,C_60334576
D_e34578f9,HAS_CAUSE,C_df164908
D_e34578f9,HAS_CAUSE,C_3999b84c
D_ca665f65,HAS_CAUSE,C_3e009a7c
D_ca665f65,HAS_CAUSE,C_044616c7
D_ca665f65,HAS_CAUSE,C_0f9cbb07
D_ca665f65,HAS_CAUSE,C_521d8413
D_583fe4fa,HAS_CAUSE,C_f47ddf54
D_583fe4fa,HAS_CAUSE,C_a6f41607
D_c3542aac,HAS_CAUSE,C_a0db6360
D_d6971b72,HAS_SYMPTOM,S_87d8b54c
D_d6971b72,HAS_SYMPTOM,S_2c95ef75
D_d6971b72,HAS_SYMPTOM,S_40184bf8
D_d6971b72,HAS_SYMPTOM,S_cc5e0d57
D_d6971b72,HAS_SYMPTOM,S_2d80feb4
D_d6971b72,HAS_SYMPTOM,S_9acaeb3c
D_d6971b72,HAS_SYMPTOM,S_37fa7d17
D_d6971b72,HAS_SYMPTOM,S_6ce482a0
D_d6971b72,HAS_SYMPTOM,S_132b63a6
D_d6971b72,HAS_CAUSE,C_b399da5d
D_d6971b72,HAS_CAUSE,C_6dd2fa84
D_d6971b72,HAS_CAUSE,C_786a12d9
D_d6971b72,HAS_CAUSE,C_13365e17
D_d6971b72,HAS_CAUSE,C_65407725
D_d6971b72,HAS_CAUSE,C_e8a959e3
D_d6971b72,HAS_CAUSE,C_3fbab3aa
D_d6971b72,HAS_CAUSE,C_53c352db
D_d6971b72,HAS_CAUSE,C_790515b9
D_d6971b72,HAS_CAUSE,C_628a7b78
